Unnamed: 0,acousticness,artist,color,danceability,date,days,energy,genres,position,region,size,streams,streams_max,streams_min,track_name,url,valence,country_max
416528,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-21,172.0,0.65,"dance pop,edm,pop,tropical house",3,cy,43.45911949685535,1064,1272.0,1064.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416529,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-22,173.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1256,1256.0,1107.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416530,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-22,173.0,0.815,"latin,latin pop",2,cy,47.70700636942674,1184,1256.0,1107.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416531,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-22,173.0,0.65,"dance pop,edm,pop,tropical house",3,cy,45.2547770700637,1107,1256.0,1107.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416532,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-23,174.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1334,1334.0,1026.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416533,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-23,174.0,0.815,"latin,latin pop",2,cy,45.38230884557722,1180,1334.0,1026.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416534,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-23,174.0,0.65,"dance pop,edm,pop,tropical house",3,cy,40.76461769115442,1026,1334.0,1026.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416535,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-24,175.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1307,1307.0,1042.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416536,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-24,175.0,0.815,"latin,latin pop",2,cy,44.18515684774293,1117,1307.0,1042.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416537,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-24,175.0,0.65,"dance pop,edm,pop,tropical house",3,cy,41.889824024483545,1042,1307.0,1042.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416538,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-25,176.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1143,1143.0,1010.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416539,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-25,176.0,0.815,"latin,latin pop",2,cy,49.055118110236215,1116,1143.0,1010.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416540,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-25,176.0,0.65,"dance pop,edm,pop,tropical house",3,cy,45.34558180227472,1010,1143.0,1010.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416541,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-26,177.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1279,1279.0,1043.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
